timestamp,user_id,fall_detected,confidence_score,sensor_data
2025-05-29T09:26:58.232673+09:00,raspberry_pi_01,True,0.996100902557373,"{""acceleration"": {""x"": -0.19021442939982947, ""y"": -0.24495529540955752, ""z"": 1.559685183204177}, ""gyroscope"": {""x"": 0.46260814064913863, ""y"": 0.556073796358012, ""z"": 0.5601463365028564}}"
2025-05-29T09:26:58.326803+09:00,raspberry_pi_01,True,0.9961197972297668,"{""acceleration"": {""x"": -0.1743011288447922, ""y"": -0.2396378742941735, ""z"": 1.5649585757950635}, ""gyroscope"": {""x"": 0.4683824595778682, ""y"": 0.5530079184617073, ""z"": 0.5647470186718847}}"
2025-05-29T09:26:58.426260+09:00,raspberry_pi_01,True,0.9961313605308533,"{""acceleration"": {""x"": -0.1362228739452387, ""y"": -0.21959528701311026, ""z"": 1.5504567461701255}, ""gyroscope"": {""x"": 0.4630110001092826, ""y"": 0.5379451270581229, ""z"": 0.4633019768448108}}"
2025-05-29T09:26:58.524921+09:00,raspberry_pi_01,True,0.9961346387863159,"{""acceleration"": {""x"": -0.14986284584955634, ""y"": -0.22041335180009247, ""z"": 1.5157402449467887}, ""gyroscope"": {""x"": 0.45186522171196736, ""y"": 0.509685730796531, ""z"": 0.5711879737085243}}"
2025-05-29T09:26:58.620178+09:00,raspberry_pi_01,True,0.9961377382278442,"{""acceleration"": {""x"": -0.11007959446196314, ""y"": -0.2445462630160664, ""z"": 1.5636402276473418}, ""gyroscope"": {""x"": 0.4267536486963294, ""y"": 0.5164839817839895, ""z"": 0.5129893442703164}}"
2025-05-29T09:26:58.715595+09:00,raspberry_pi_01,True,0.9961367845535278,"{""acceleration"": {""x"": -0.14020119908399797, ""y"": -0.21755012504565485, ""z"": 1.5675952720905069}, ""gyroscope"": {""x"": 0.4506566433315356, ""y"": 0.5182168692905965, ""z"": 0.47756409156879853}}"
2025-05-29T09:26:58.809986+09:00,raspberry_pi_01,True,0.9961493015289307,"{""acceleration"": {""x"": -0.12769789150504018, ""y"": -0.24700045737701293, ""z"": 1.5829760004805928}, ""gyroscope"": {""x"": 0.45575952982669193, ""y"": 0.5418107991882464, ""z"": 0.469512897772999}}"
2025-05-29T09:26:58.903591+09:00,raspberry_pi_01,True,0.9961349964141846,"{""acceleration"": {""x"": -0.117467912576802, ""y"": -0.2065062504213957, ""z"": 1.5570484869087338}, ""gyroscope"": {""x"": 0.4812739623024738, ""y"": 0.5506085357602514, ""z"": 0.5859101566494148}}"
2025-05-29T09:26:58.996546+09:00,raspberry_pi_01,True,0.9961544275283813,"{""acceleration"": {""x"": -0.14247452773471758, ""y"": -0.2077333476018689, ""z"": 1.5372732646929088}, ""gyroscope"": {""x"": 0.468113886604439, ""y"": 0.5475426578639466, ""z"": 0.47687398924344426}}"
2025-05-29T09:26:59.090390+09:00,raspberry_pi_01,True,0.9961597323417664,"{""acceleration"": {""x"": -0.13906453475863823, ""y"": -0.18400946877938607, ""z"": 1.5280448276588574}, ""gyroscope"": {""x"": 0.41748788111301915, ""y"": 0.5418107991882464, ""z"": 0.450650100879983}}"
2025-05-29T09:26:59.184396+09:00,raspberry_pi_01,True,0.9961305260658264,"{""acceleration"": {""x"": -0.16520781424191378, ""y"": -0.188508825107788, ""z"": 1.5377127140754827}, ""gyroscope"": {""x"": 0.4237993459886073, ""y"": 0.5475426578639466, ""z"": 0.47664395513499286}}"
2025-05-29T09:26:59.277815+09:00,raspberry_pi_01,True,0.9961305260658264,"{""acceleration"": {""x"": -0.1487261815241966, ""y"": -0.19832560255157394, ""z"": 1.5473806004921082}, ""gyroscope"": {""x"": 0.42097932976759983, ""y"": 0.5252817183559945, ""z"": 0.42304600786581326}}"
2025-05-29T09:26:59.371369+09:00,raspberry_pi_01,True,0.9961358904838562,"{""acceleration"": {""x"": -0.14190619557203765, ""y"": -0.22123141658707457, ""z"": 1.5473806004921082}, ""gyroscope"": {""x"": 0.418293600033307, ""y"": 0.5411443039933974, ""z"": 0.49734702489562016}}"
2025-05-29T09:26:59.465202+09:00,raspberry_pi_01,True,0.9961578845977783,"{""acceleration"": {""x"": -0.12144623771556118, ""y"": -0.2396378742941735, ""z"": 1.5535328918481428}, ""gyroscope"": {""x"": 0.43857085952721786, ""y"": 0.5244819241221759, ""z"": 0.48009446676176404}}"
2025-05-29T09:26:59.559892+09:00,raspberry_pi_01,True,0.9961516857147217,"{""acceleration"": {""x"": -0.12940288799307986, ""y"": -0.2253217405219855, ""z"": 1.5548512399958643}, ""gyroscope"": {""x"": 0.42984223789076614, ""y"": 0.5358123424346065, ""z"": 0.4961968543533631}}"
2025-05-29T09:26:59.654448+09:00,raspberry_pi_01,True,0.9961510896682739,"{""acceleration"": {""x"": -0.1407695312466779, ""y"": -0.21795915743914607, ""z"": 1.5372732646929088}, ""gyroscope"": {""x"": 0.41950217841373877, ""y"": 0.5375452299412136, ""z"": 0.5148296171379276}}"
2025-05-29T09:26:59.749465+09:00,raspberry_pi_01,True,0.9961572885513306,"{""acceleration"": {""x"": -0.12258290204092104, ""y"": -0.2044610884539403, ""z"": 1.5662769239427852}, ""gyroscope"": {""x"": 0.43454226492577863, ""y"": 0.5383450241750323, ""z"": 0.5866002589747691}}"
2025-05-29T09:26:59.845087+09:00,raspberry_pi_01,True,0.9961682558059692,"{""acceleration"": {""x"": -0.11803624473948182, ""y"": -0.19914366733855615, ""z"": 1.5530934424655687}, ""gyroscope"": {""x"": 0.4470309081902403, ""y"": 0.5403445097595788, ""z"": 0.4943565814857518}}"
2025-05-29T09:26:59.937246+09:00,raspberry_pi_01,True,0.9961616396903992,"{""acceleration"": {""x"": -0.16066115694047456, ""y"": -0.22082238419358358, ""z"": 1.5697925190033764}, ""gyroscope"": {""x"": 0.42742508112990263, ""y"": 0.5352791462787274, ""z"": 0.5357627210070064}}"
2025-05-29T09:27:00.033115+09:00,raspberry_pi_01,True,0.9961702227592468,"{""acceleration"": {""x"": -0.10894293013660328, ""y"": -0.1913720518622255, ""z"": 1.5363943659277612}, ""gyroscope"": {""x"": 0.4196364649004534, ""y"": 0.5222158404596897, ""z"": 0.5014876388477456}}"
2025-05-29T09:27:00.131118+09:00,raspberry_pi_01,True,0.9961650967597961,"{""acceleration"": {""x"": -0.15838782828975495, ""y"": -0.20077979691252046, ""z"": 1.5922044375146445}, ""gyroscope"": {""x"": 0.43722799466007145, ""y"": 0.5376785289801833, ""z"": 0.5143695489210248}}"
2025-05-29T09:27:00.225385+09:00,raspberry_pi_01,True,0.9961729049682617,"{""acceleration"": {""x"": -0.09587129039496556, ""y"": -0.21223270393027083, ""z"": 1.5675952720905069}, ""gyroscope"": {""x"": 0.4271565081564733, ""y"": 0.5270146058626015, ""z"": 0.49021596753362634}}"
2025-05-29T09:27:00.321982+09:00,raspberry_pi_01,True,0.9961562752723694,"{""acceleration"": {""x"": -0.1197412412275215, ""y"": -0.18196430681193065, ""z"": 1.5315604227194484}, ""gyroscope"": {""x"": 0.43454226492577863, ""y"": 0.5504752367212816, ""z"": 0.4948166497026546}}"
2025-05-29T09:27:00.416806+09:00,raspberry_pi_01,True,0.9961671233177185,"{""acceleration"": {""x"": -0.14133786340935783, ""y"": -0.19709850537110063, ""z"": 1.5302420745717267}, ""gyroscope"": {""x"": 0.4479709135972427, ""y"": 0.5376785289801833, ""z"": 0.47848422800260415}}"
2025-05-29T09:27:00.509803+09:00,raspberry_pi_01,True,0.9961718916893005,"{""acceleration"": {""x"": -0.08791464011744687, ""y"": -0.20487012084743128, ""z"": 1.5381521634580568}, ""gyroscope"": {""x"": 0.44958235143781844, ""y"": 0.532613165499332, ""z"": 0.48469514893079235}}"
2025-05-29T09:27:00.602918+09:00,raspberry_pi_01,True,0.9961643815040588,"{""acceleration"": {""x"": -0.1259928950170005, ""y"": -0.21141463914328862, ""z"": 1.5460622523443865}, ""gyroscope"": {""x"": 0.40956497839685535, ""y"": 0.5320799693434529, ""z"": 0.4681326931222905}}"
2025-05-29T09:27:00.696281+09:00,raspberry_pi_01,True,0.9961618781089783,"{""acceleration"": {""x"": -0.09416629390692588, ""y"": -0.1917810842557166, ""z"": 1.5570484869087338}, ""gyroscope"": {""x"": 0.40889354596328215, ""y"": 0.5316800722265436, ""z"": 0.4741135799420273}}"
2025-05-29T09:27:00.791440+09:00,raspberry_pi_01,True,0.996164083480835,"{""acceleration"": {""x"": -0.061771360634171324, ""y"": -0.19587140819062743, ""z"": 1.5416677585186478}, ""gyroscope"": {""x"": 0.42191933517460234, ""y"": 0.5263481106677527, ""z"": 0.4936664791603975}}"
2025-05-29T09:27:00.887364+09:00,raspberry_pi_01,True,0.9961782693862915,"{""acceleration"": {""x"": -0.08961963660548655, ""y"": -0.23309335599831604, ""z"": 1.5614429807344725}, ""gyroscope"": {""x"": 0.4199050378738827, ""y"": 0.5174170750567778, ""z"": 0.4692828636645476}}"
2025-05-29T09:27:00.984751+09:00,raspberry_pi_01,True,0.9961770176887512,"{""acceleration"": {""x"": -0.10212294418444445, ""y"": -0.19996173212553836, ""z"": 1.5583668350564552}, ""gyroscope"": {""x"": 0.43172224870477116, ""y"": 0.5292806895250877, ""z"": 0.5047081163660654}}"
2025-05-29T09:27:01.078154+09:00,raspberry_pi_01,True,0.9961903691291809,"{""acceleration"": {""x"": -0.12258290204092104, ""y"": -0.18278237159891275, ""z"": 1.5438650054315173}, ""gyroscope"": {""x"": 0.4499852108979624, ""y"": 0.5134181038876846, ""z"": 0.4331675086376755}}"
2025-05-29T09:27:01.175912+09:00,raspberry_pi_01,True,0.9962072372436523,"{""acceleration"": {""x"": -0.1072379336485636, ""y"": -0.1713294645811625, ""z"": 1.5271659288937096}, ""gyroscope"": {""x"": 0.42299362706831944, ""y"": 0.5236821298883572, ""z"": 0.4320173380954184}}"
2025-05-29T09:27:01.270190+09:00,raspberry_pi_01,True,0.9961949586868286,"{""acceleration"": {""x"": -0.12087790555288136, ""y"": -0.16887527022021598, ""z"": 1.5337576696323179}, ""gyroscope"": {""x"": 0.45804240010084085, ""y"": 0.4898241739900348, ""z"": 0.4888357628829178}}"
2025-05-29T09:27:01.364825+09:00,raspberry_pi_01,True,0.9961869120597839,"{""acceleration"": {""x"": -0.08279965065332773, ""y"": -0.16887527022021598, ""z"": 1.551775094317847}, ""gyroscope"": {""x"": 0.43051367032433935, ""y"": 0.5258149145118736, ""z"": 0.5143695489210248}}"
2025-05-29T09:27:01.457934+09:00,raspberry_pi_01,True,0.9961722493171692,"{""acceleration"": {""x"": -0.10951126229928321, ""y"": -0.2065062504213957, ""z"": 1.5570484869087338}, ""gyroscope"": {""x"": 0.4309165297844833, ""y"": 0.5331463616552111, ""z"": 0.5017176729561971}}"
2025-05-29T09:27:01.551626+09:00,raspberry_pi_01,True,0.9961947202682495,"{""acceleration"": {""x"": 0.005860166724737104, ""y"": -0.1713294645811625, ""z"": 1.5350760177800395}, ""gyroscope"": {""x"": 0.44031658385450817, ""y"": 0.5183501683295663, ""z"": 0.47020300009835325}}"
2025-05-29T09:27:01.648701+09:00,raspberry_pi_01,True,0.9961811900138855,"{""acceleration"": {""x"": -0.09075630093084652, ""y"": -0.154559136448028, ""z"": 1.5227714350679709}, ""gyroscope"": {""x"": 0.4146678648920117, ""y"": 0.5282142972133295, ""z"": 0.43592791793909247}}"
2025-05-29T09:27:01.745259+09:00,raspberry_pi_01,True,0.9961727261543274,"{""acceleration"": {""x"": -0.1492945136868764, ""y"": -0.15864946038293892, ""z"": 1.5438650054315173}, ""gyroscope"": {""x"": 0.42259076760817554, ""y"": 0.5234155318104177, ""z"": 0.5118391737280593}}"
2025-05-29T09:27:01.840988+09:00,raspberry_pi_01,True,0.9961650371551514,"{""acceleration"": {""x"": -0.09814461904568528, ""y"": -0.18032817723796635, ""z"": 1.5627613288821942}, ""gyroscope"": {""x"": 0.41265356759129207, ""y"": 0.5432770886169138, ""z"": 0.5060883210167739}}"
2025-05-29T09:27:01.937074+09:00,raspberry_pi_01,True,0.9961788654327393,"{""acceleration"": {""x"": -0.036764745476255745, ""y"": -0.18769076032080578, ""z"": 1.571110867151098}, ""gyroscope"": {""x"": 0.4401822973677936, ""y"": 0.5368787347463647, ""z"": 0.4835449783885353}}"
2025-05-29T09:27:02.030962+09:00,raspberry_pi_01,True,0.9961973428726196,"{""acceleration"": {""x"": -0.1049646049978441, ""y"": -0.18155527441843955, ""z"": 1.5627613288821942}, ""gyroscope"": {""x"": 0.43951086493422037, ""y"": 0.5311468760706645, ""z"": 0.48584531947304943}}"
2025-05-29T09:27:02.124269+09:00,raspberry_pi_01,True,0.9961671233177185,"{""acceleration"": {""x"": -0.13565454178255876, ""y"": -0.14474235900424193, ""z"": 1.5240897832156923}, ""gyroscope"": {""x"": 0.4125192811045774, ""y"": 0.559672870410196, ""z"": 0.5049381504745168}}"
2025-05-29T09:27:02.218275+09:00,raspberry_pi_01,True,0.9961761236190796,"{""acceleration"": {""x"": -0.09189296525620627, ""y"": -0.17051139979418029, ""z"": 1.5425466572837954}, ""gyroscope"": {""x"": 0.4204421838207413, ""y"": 0.5640717386961984, ""z"": 0.49550675202800887}}"
2025-05-29T09:27:02.311608+09:00,raspberry_pi_01,True,0.9961363673210144,"{""acceleration"": {""x"": -0.15384117098831573, ""y"": -0.17623785330305541, ""z"": 1.5662769239427852}, ""gyroscope"": {""x"": 0.35705896209143057, ""y"": 0.567270915631473, ""z"": 0.35196546835432607}}"
2025-05-29T09:27:02.404796+09:00,raspberry_pi_01,True,0.9960500001907349,"{""acceleration"": {""x"": -0.08507297930404745, ""y"": -0.18400946877938607, ""z"": 1.566716373325359}, ""gyroscope"": {""x"": 0.24210972946369758, ""y"": 0.5799343243336015, ""z"": 0.4405286001081208}}"
2025-05-29T09:27:02.498588+09:00,raspberry_pi_01,True,0.9958856105804443,"{""acceleration"": {""x"": -0.09700795472032542, ""y"": -0.16355784910483184, ""z"": 1.563200778264768}, ""gyroscope"": {""x"": 0.2288153672789481, ""y"": 0.5787346329828735, ""z"": 0.37289857222340483}}"
2025-05-29T10:32:25.582557+09:00,raspberry_pi_01,True,0.9962537884712219,"{""acceleration"": {""x"": -0.38060570389759707, ""y"": -0.08911395348945461, ""z"": 1.567155822707933}, ""gyroscope"": {""x"": 0.4302450973509101, ""y"": 0.5290140914471481, ""z"": 0.35265557067968034}}"
2025-05-29T10:32:25.675079+09:00,raspberry_pi_01,True,0.9962486028671265,"{""acceleration"": {""x"": -0.40959064419427205, ""y"": -0.1218365449687413, ""z"": 1.5535328918481428}, ""gyroscope"": {""x"": 0.4319908216782004, ""y"": 0.5804675204894806, ""z"": 0.5150596512463791}}"
2025-05-29T10:32:25.767916+09:00,raspberry_pi_01,True,0.9962490200996399,"{""acceleration"": {""x"": -0.4169789623091108, ""y"": -0.09729460135927626, ""z"": 1.5381521634580568}, ""gyroscope"": {""x"": 0.42836508653690514, ""y"": 0.5956636109320347, ""z"": 0.5182801287646989}}"
2025-05-29T10:32:25.858643+09:00,raspberry_pi_01,True,0.996280312538147,"{""acceleration"": {""x"": -0.3493474349502024, ""y"": -0.06334491269951636, ""z"": 1.5319998721020223}, ""gyroscope"": {""x"": 0.4728139136394514, ""y"": 0.5422106963051556, ""z"": 0.5189702310900531}}"
2025-05-29T10:32:25.948566+09:00,raspberry_pi_01,True,0.9962687492370605,"{""acceleration"": {""x"": -0.3965190044526342, ""y"": -0.07929717604566855, ""z"": 1.5306815239543006}, ""gyroscope"": {""x"": 0.4472994811636695, ""y"": 0.5479425549808559, ""z"": 0.47618388691809}}"
2025-05-29T10:32:26.042390+09:00,raspberry_pi_01,True,0.9962642192840576,"{""acceleration"": {""x"": -0.41186397284499165, ""y"": -0.10220299008116929, ""z"": 1.5465017017269604}, ""gyroscope"": {""x"": 0.42433649193546585, ""y"": 0.5334129597331506, ""z"": 0.4543306466152056}}"
2025-05-29T10:32:26.135084+09:00,raspberry_pi_01,True,0.9962722063064575,"{""acceleration"": {""x"": -0.35105243143824205, ""y"": -0.08420556476756158, ""z"": 1.5205741881551011}, ""gyroscope"": {""x"": 0.45226808117211126, ""y"": 0.5467428636301279, ""z"": 0.5042480481491626}}"
2025-05-29T10:32:26.227349+09:00,raspberry_pi_01,True,0.9962690472602844,"{""acceleration"": {""x"": -0.36412407117987977, ""y"": -0.07970620843915976, ""z"": 1.5482594992572558}, ""gyroscope"": {""x"": 0.4405851568279375, ""y"": 0.5383450241750323, ""z"": 0.5026378093900027}}"
2025-05-29T10:32:26.318418+09:00,raspberry_pi_01,True,0.9962772130966187,"{""acceleration"": {""x"": -0.3754907144334779, ""y"": -0.07397975493028452, ""z"": 1.5412283091360737}, ""gyroscope"": {""x"": 0.4568338217204091, ""y"": 0.5383450241750323, ""z"": 0.5249511179097899}}"
2025-05-29T10:32:26.410441+09:00,raspberry_pi_01,True,0.9962841272354126,"{""acceleration"": {""x"": -0.3942456758019147, ""y"": -0.057618459190641125, ""z"": 1.5662769239427852}, ""gyroscope"": {""x"": 0.4689196055247268, ""y"": 0.5727361762292337, ""z"": 0.5997122031564996}}"
2025-05-29T10:32:26.501621+09:00,raspberry_pi_01,True,0.9962849020957947,"{""acceleration"": {""x"": -0.374922382270798, ""y"": -0.07070749578235591, ""z"": 1.5658374745602115}, ""gyroscope"": {""x"": 0.4615338487554215, ""y"": 0.5512750309551002, ""z"": 0.5159797876801847}}"
2025-05-29T10:32:26.593135+09:00,raspberry_pi_01,True,0.9962847232818604,"{""acceleration"": {""x"": -0.39254067931387493, ""y"": -0.07847911125868634, ""z"": 1.5552906893784382}, ""gyroscope"": {""x"": 0.45669953523369444, ""y"": 0.5388782203309113, ""z"": 0.5178200605477961}}"
2025-05-29T10:32:26.685723+09:00,raspberry_pi_01,True,0.9962764382362366,"{""acceleration"": {""x"": -0.3987923331033538, ""y"": -0.07807007886519535, ""z"": 1.5469411511095343}, ""gyroscope"": {""x"": 0.4481052000839574, ""y"": 0.5520748251889188, ""z"": 0.4869954900153065}}"
2025-05-29T10:32:26.778178+09:00,raspberry_pi_01,True,0.9962719678878784,"{""acceleration"": {""x"": -0.3965190044526342, ""y"": -0.08297846758708827, ""z"": 1.5684741708556547}, ""gyroscope"": {""x"": 0.45508809739311873, ""y"": 0.5578066838646191, ""z"": 0.4849251830392438}}"
2025-05-29T10:32:26.869238+09:00,raspberry_pi_01,True,0.9962632656097412,"{""acceleration"": {""x"": -0.42038895528519027, ""y"": -0.09524943939182084, ""z"": 1.5922044375146445}, ""gyroscope"": {""x"": 0.39559918377853265, ""y"": 0.565538028124866, ""z"": 0.46353201095326224}}"
2025-05-29T10:32:26.960052+09:00,raspberry_pi_01,True,0.9962789416313171,"{""acceleration"": {""x"": -0.4016339939167535, ""y"": -0.08134233801312407, ""z"": 1.5478200498746821}, ""gyroscope"": {""x"": 0.4391080054740764, ""y"": 0.5328797635772715, ""z"": 0.4603115334349424}}"
2025-05-29T10:32:27.053609+09:00,raspberry_pi_01,True,0.9962915778160095,"{""acceleration"": {""x"": -0.39481400796459454, ""y"": -0.09974879572022277, ""z"": 1.5552906893784382}, ""gyroscope"": {""x"": 0.4886597190717791, ""y"": 0.530213782797876, ""z"": 0.5145995830294763}}"
2025-05-29T10:32:27.147714+09:00,raspberry_pi_01,True,0.9962767958641052,"{""acceleration"": {""x"": -0.438575584490947, ""y"": -0.09606750417880305, ""z"": 1.5728686646813936}, ""gyroscope"": {""x"": 0.4545509514462602, ""y"": 0.5500753396043723, ""z"": 0.5631367799127247}}"
2025-05-29T10:32:27.237814+09:00,raspberry_pi_01,True,0.9962804913520813,"{""acceleration"": {""x"": -0.3789007074095573, ""y"": -0.06089071833856985, ""z"": 1.5548512399958643}, ""gyroscope"": {""x"": 0.42567935680261226, ""y"": 0.5275478020184806, ""z"": 0.5267913907774012}}"
2025-05-29T10:32:27.328264+09:00,raspberry_pi_01,True,0.9962859749794006,"{""acceleration"": {""x"": -0.3794690395722372, ""y"": -0.058436523977623334, ""z"": 1.5535328918481428}, ""gyroscope"": {""x"": 0.43078224329776865, ""y"": 0.5358123424346065, ""z"": 0.4538705783983028}}"
2025-05-29T10:32:27.419311+09:00,raspberry_pi_01,True,0.9962723255157471,"{""acceleration"": {""x"": -0.4112956406823117, ""y"": -0.07193459296282911, ""z"": 1.57023196838595}, ""gyroscope"": {""x"": 0.3964049026988205, ""y"": 0.5676708127483823, ""z"": 0.495046683811106}}"
2025-05-29T10:32:27.510057+09:00,raspberry_pi_01,True,0.9962745308876038,"{""acceleration"": {""x"": -0.41584229798375094, ""y"": -0.10097589290069608, ""z"": 1.567155822707933}, ""gyroscope"": {""x"": 0.398822059459684, ""y"": 0.5506085357602514, ""z"": 0.5189702310900531}}"
